employee,time,tenure,quit,role,avg_hourly_wage,dma,restaurant,restaurant_cat
122,2017-11,2,False,Line Cook,16.69493047,AUSTIN,13,Casual Dining
122,2017-12,3,False,Dishwasher,15.75493418,AUSTIN,13,Casual Dining
122,2018-1,4,False,Dishwasher,12.98443054,AUSTIN,13,Casual Dining
122,2018-10,13,False,Dishwasher,15.30002111,AUSTIN,13,Casual Dining
122,2018-11,14,False,Dishwasher,16.37850199,AUSTIN,13,Casual Dining
122,2018-12,15,False,Dishwasher,15.65281137,AUSTIN,13,Casual Dining
122,2018-2,5,False,Line Cook,14.51751593,AUSTIN,13,Casual Dining
122,2018-3,6,False,Line Cook,15.11483675,AUSTIN,13,Casual Dining
122,2018-4,7,False,Line Cook,15.22719893,AUSTIN,13,Casual Dining
122,2018-5,8,False,Line Cook,15.40590224,AUSTIN,13,Casual Dining
122,2018-6,9,False,Line Cook,15.13503069,AUSTIN,13,Casual Dining
122,2018-7,10,False,Line Cook,15.02228842,AUSTIN,13,Casual Dining
122,2018-8,11,False,Dishwasher,12.84280316,AUSTIN,13,Casual Dining
122,2018-9,12,False,Dishwasher,12.84682176,AUSTIN,13,Casual Dining
123,2016-12,1,False,Wait-Staff (Tipped),14.61554101,DALLAS,16,Casual Dining
123,2017-1,2,False,Bartender (Tipped),16.58948146,DALLAS,16,Casual Dining
123,2017-10,11,False,Bartender (Tipped),16.63063967,DALLAS,16,Casual Dining
123,2017-11,12,False,Bartender (Tipped),13.91851429,DALLAS,16,Casual Dining
123,2017-12,13,False,Bartender (Tipped),14.40211243,DALLAS,16,Casual Dining
123,2017-2,3,False,Bartender (Tipped),13.63333803,DALLAS,16,Casual Dining
123,2017-3,4,False,Bartender (Tipped),13.7765527,DALLAS,16,Casual Dining
123,2017-4,5,False,Bartender (Tipped),14.23276979,DALLAS,16,Casual Dining
123,2017-5,6,False,Bartender (Tipped),13.80610625,DALLAS,16,Casual Dining
123,2017-6,7,False,Bartender (Tipped),16.82484781,DALLAS,16,Casual Dining
123,2017-7,8,False,Bartender (Tipped),14.19298047,DALLAS,16,Casual Dining
123,2017-8,9,False,Bartender (Tipped),13.22335171,DALLAS,16,Casual Dining
123,2017-9,10,False,Bartender (Tipped),15.37675174,DALLAS,16,Casual Dining
123,2018-1,14,False,Bartender (Tipped),15.20220803,DALLAS,16,Casual Dining
123,2018-10,23,False,Bartender (Tipped),14.93600306,DALLAS,16,Casual Dining
123,2018-11,24,False,Bartender (Tipped),14.11331493,DALLAS,16,Casual Dining
123,2018-12,25,True,Bartender (Tipped),15.86492349,DALLAS,16,Casual Dining
123,2018-2,15,False,Bartender (Tipped),13.6668308,DALLAS,16,Casual Dining
123,2018-3,16,False,Bartender (Tipped),16.06731433,DALLAS,16,Casual Dining
123,2018-4,17,False,Bartender (Tipped),16.62429411,DALLAS,16,Casual Dining
123,2018-5,18,False,Bartender (Tipped),14.25362176,DALLAS,16,Casual Dining
123,2018-6,19,False,Bartender (Tipped),15.22695156,DALLAS,16,Casual Dining
123,2018-7,20,False,Bartender (Tipped),14.92371566,DALLAS,16,Casual Dining
123,2018-8,21,False,Bartender (Tipped),14.61526384,DALLAS,16,Casual Dining
123,2018-9,22,False,Bartender (Tipped),16.06445507,DALLAS,16,Casual Dining
123,2015-10,5,False,Wait-Staff (Tipped),15.72428627,DALLAS,22,Casual Dining
123,2015-11,6,False,Wait-Staff (Tipped),16.00964248,DALLAS,22,Casual Dining
123,2015-12,7,False,Wait-Staff (Tipped),15.13020434,DALLAS,22,Casual Dining
123,2015-6,1,False,Wait-Staff (Tipped),14.86251884,DALLAS,22,Casual Dining
123,2015-7,2,False,Wait-Staff (Tipped),13.72003797,DALLAS,22,Casual Dining
123,2015-8,3,False,Wait-Staff (Tipped),13.98934436,DALLAS,22,Casual Dining
123,2015-9,4,False,Wait-Staff (Tipped),14.28732415,DALLAS,22,Casual Dining
123,2016-1,8,False,Wait-Staff (Tipped),13.60392735,DALLAS,22,Casual Dining
123,2016-10,17,False,Wait-Staff (Tipped),14.67877906,DALLAS,22,Casual Dining
123,2016-11,18,False,Wait-Staff (Tipped),16.57290361,DALLAS,22,Casual Dining
123,2016-2,9,False,Wait-Staff (Tipped),14.94030436,DALLAS,22,Casual Dining
123,2016-3,10,False,Wait-Staff (Tipped),16.81688522,DALLAS,22,Casual Dining
123,2016-4,11,False,Wait-Staff (Tipped),15.83175934,DALLAS,22,Casual Dining
123,2016-5,12,False,Wait-Staff (Tipped),16.39978105,DALLAS,22,Casual Dining
123,2016-6,13,False,Wait-Staff (Tipped),13.42667111,DALLAS,22,Casual Dining
123,2016-7,14,False,Wait-Staff (Tipped),14.50072556,DALLAS,22,Casual Dining
123,2016-8,15,False,Wait-Staff (Tipped),15.36609356,DALLAS,22,Casual Dining
123,2016-9,16,False,Wait-Staff (Tipped),14.71763264,DALLAS,22,Casual Dining
123,2019-3,46,True,Dishwasher,16.43030543,DALLAS,22,Casual Dining
124,2014-10,6,False,Wait-Staff (Tipped),15.88212761,AUSTIN,13,Casual Dining
124,2014-11,7,False,Wait-Staff (Tipped),14.6287813,AUSTIN,13,Casual Dining
124,2014-12,8,False,Wait-Staff (Tipped),16.54562068,AUSTIN,13,Casual Dining
124,2014-5,1,False,Wait-Staff (Tipped),15.33887147,AUSTIN,13,Casual Dining
124,2014-6,2,False,Wait-Staff (Tipped),13.11150153,AUSTIN,13,Casual Dining
124,2014-7,3,False,Wait-Staff (Tipped),13.64685006,AUSTIN,13,Casual Dining
124,2014-8,4,False,Wait-Staff (Tipped),13.76698598,AUSTIN,13,Casual Dining
124,2014-9,5,False,Wait-Staff (Tipped),16.03434796,AUSTIN,13,Casual Dining
124,2015-1,9,False,Wait-Staff (Tipped),14.31627696,AUSTIN,13,Casual Dining
124,2015-2,10,False,Wait-Staff (Tipped),13.9896624,AUSTIN,13,Casual Dining
124,2015-3,11,False,Wait-Staff (Tipped),15.75075183,AUSTIN,13,Casual Dining
124,2015-4,12,True,Wait-Staff (Tipped),13.18421941,AUSTIN,13,Casual Dining
125,2017-10,5,False,Wait-Staff (Tipped),14.80171104,DALLAS,2,Casual Dining
125,2017-11,6,False,Wait-Staff (Tipped),14.8745039,DALLAS,2,Casual Dining
125,2017-12,7,False,Wait-Staff (Tipped),14.32288166,DALLAS,2,Casual Dining
125,2017-6,1,False,Wait-Staff (Tipped),14.95984696,DALLAS,2,Casual Dining
125,2017-7,2,False,Wait-Staff (Tipped),13.1743874,DALLAS,2,Casual Dining
125,2017-8,3,False,Wait-Staff (Tipped),14.86897125,DALLAS,2,Casual Dining
125,2017-9,4,False,Wait-Staff (Tipped),13.65078468,DALLAS,2,Casual Dining
125,2018-1,8,False,Wait-Staff (Tipped),14.48739802,DALLAS,2,Casual Dining
125,2018-2,9,False,Wait-Staff (Tipped),16.46943844,DALLAS,2,Casual Dining
125,2018-3,10,False,Wait-Staff (Tipped),13.1644019,DALLAS,2,Casual Dining
125,2018-4,11,False,Wait-Staff (Tipped),15.30232257,DALLAS,2,Casual Dining
125,2018-5,12,False,Wait-Staff (Tipped),14.23493635,DALLAS,2,Casual Dining
125,2018-6,13,False,Wait-Staff (Tipped),14.9825312,DALLAS,2,Casual Dining
125,2018-7,14,False,Wait-Staff (Tipped),14.22883486,DALLAS,2,Casual Dining
125,2018-8,15,False,Wait-Staff (Tipped),13.85538542,DALLAS,2,Casual Dining
125,2018-9,16,True,Wait-Staff (Tipped),15.98515316,DALLAS,2,Casual Dining
126,2016-10,4,False,Wait-Staff (Tipped),15.02540992,AUSTIN,29,Casual Dining
126,2016-11,5,False,Wait-Staff (Tipped),15.27784717,AUSTIN,29,Casual Dining
126,2016-12,6,False,Wait-Staff (Tipped),15.85560274,AUSTIN,29,Casual Dining
126,2016-7,1,False,Wait-Staff (Tipped),14.36489394,AUSTIN,29,Casual Dining
126,2016-8,2,False,Wait-Staff (Tipped),16.24381665,AUSTIN,29,Casual Dining
126,2016-9,3,False,Wait-Staff (Tipped),14.94241218,AUSTIN,29,Casual Dining
126,2017-1,7,False,Wait-Staff (Tipped),14.41137408,AUSTIN,29,Casual Dining
126,2017-2,8,True,Wait-Staff (Tipped),15.77975801,AUSTIN,29,Casual Dining
127,2014-10,3,False,Wait-Staff (Tipped),15.1128008,AUSTIN,3,Casual Dining
127,2014-11,4,False,Wait-Staff (Tipped),15.45920058,AUSTIN,3,Casual Dining
127,2014-12,5,False,Wait-Staff (Tipped),15.21946066,AUSTIN,3,Casual Dining
127,2014-8,1,False,Wait-Staff (Tipped),14.19304302,AUSTIN,3,Casual Dining
127,2014-9,2,False,Wait-Staff (Tipped),15.36174024,AUSTIN,3,Casual Dining
127,2015-1,6,False,Wait-Staff (Tipped),14.88201063,AUSTIN,3,Casual Dining
127,2015-10,15,False,Wait-Staff (Tipped),14.85165669,AUSTIN,3,Casual Dining
127,2015-11,16,False,Wait-Staff (Tipped),15.95071144,AUSTIN,3,Casual Dining
127,2015-12,17,False,Wait-Staff (Tipped),15.9987643,AUSTIN,3,Casual Dining
127,2015-2,7,False,Wait-Staff (Tipped),15.05156831,AUSTIN,3,Casual Dining
127,2015-3,8,False,Wait-Staff (Tipped),13.85546936,AUSTIN,3,Casual Dining
127,2015-4,9,False,Wait-Staff (Tipped),15.70308176,AUSTIN,3,Casual Dining
127,2015-5,10,False,Wait-Staff (Tipped),15.85662624,AUSTIN,3,Casual Dining
127,2015-6,11,False,Wait-Staff (Tipped),14.3542253,AUSTIN,3,Casual Dining
127,2015-7,12,False,Wait-Staff (Tipped),13.84398003,AUSTIN,3,Casual Dining
127,2015-8,13,False,Wait-Staff (Tipped),14.46757709,AUSTIN,3,Casual Dining
127,2015-9,14,False,Wait-Staff (Tipped),13.34544445,AUSTIN,3,Casual Dining
127,2016-1,18,False,Wait-Staff (Tipped),15.25961872,AUSTIN,3,Casual Dining
127,2016-2,19,False,Wait-Staff (Tipped),14.32717325,AUSTIN,3,Casual Dining
127,2016-3,20,False,Wait-Staff (Tipped),14.14112708,AUSTIN,3,Casual Dining
127,2016-4,21,False,Wait-Staff (Tipped),13.41171319,AUSTIN,3,Casual Dining
127,2016-5,22,True,Wait-Staff (Tipped),16.11720335,AUSTIN,3,Casual Dining
127,2016-10,5,False,Wait-Staff (Tipped),14.5376693,AUSTIN,11,Casual Dining
127,2016-11,6,False,Wait-Staff (Tipped),15.77184357,AUSTIN,11,Casual Dining
127,2016-12,7,False,Wait-Staff (Tipped),16.09118749,AUSTIN,11,Casual Dining
127,2016-6,1,False,Wait-Staff (Tipped),15.97780775,AUSTIN,11,Casual Dining
127,2016-7,2,False,Wait-Staff (Tipped),15.12156193,AUSTIN,11,Casual Dining
127,2016-8,3,False,Wait-Staff (Tipped),16.47349598,AUSTIN,11,Casual Dining
127,2016-9,4,False,Wait-Staff (Tipped),15.10001493,AUSTIN,11,Casual Dining
127,2017-1,8,False,Wait-Staff (Tipped),15.41430394,AUSTIN,11,Casual Dining
127,2017-10,17,False,Wait-Staff (Tipped),15.55448734,AUSTIN,11,Casual Dining
127,2017-11,18,False,Wait-Staff (Tipped),15.03353713,AUSTIN,11,Casual Dining
127,2017-12,19,True,Wait-Staff (Tipped),14.56095867,AUSTIN,11,Casual Dining
127,2017-2,9,False,Wait-Staff (Tipped),14.10238731,AUSTIN,11,Casual Dining
127,2017-3,10,False,Wait-Staff (Tipped),16.52572077,AUSTIN,11,Casual Dining
127,2017-4,11,False,Wait-Staff (Tipped),15.7733886,AUSTIN,11,Casual Dining
127,2017-5,12,False,Wait-Staff (Tipped),14.3095636,AUSTIN,11,Casual Dining
127,2017-6,13,False,Wait-Staff (Tipped),15.63662314,AUSTIN,11,Casual Dining
127,2017-7,14,False,Wait-Staff (Tipped),15.1925981,AUSTIN,11,Casual Dining
127,2017-8,15,False,Wait-Staff (Tipped),14.19543815,AUSTIN,11,Casual Dining
127,2017-9,16,False,Wait-Staff (Tipped),16.2907315,AUSTIN,11,Casual Dining
128,2015-7,1,True,Host/Hostess (Tipped),13.68061994,AUSTIN,7,Casual Dining
128,2016-10,5,False,Wait-Staff (Tipped),15.28596333,DALLAS,16,Casual Dining
128,2016-11,6,False,Wait-Staff (Tipped),13.97153633,DALLAS,16,Casual Dining
128,2016-12,7,False,Wait-Staff (Tipped),17.53809111,DALLAS,16,Casual Dining
128,2016-6,1,False,Wait-Staff (Tipped),15.7553886,DALLAS,16,Casual Dining
128,2016-7,2,False,Wait-Staff (Tipped),16.48020271,DALLAS,16,Casual Dining
128,2016-8,3,False,Wait-Staff (Tipped),17.02187365,DALLAS,16,Casual Dining
128,2016-9,4,False,Wait-Staff (Tipped),15.52758745,DALLAS,16,Casual Dining
128,2017-1,8,True,Wait-Staff (Tipped),14.15496596,DALLAS,16,Casual Dining
129,2014-10,2,False,Wait-Staff (Tipped),15.70844283,AUSTIN,7,Upscale Casual
129,2014-11,3,False,Wait-Staff (Tipped),17.22575323,AUSTIN,7,Upscale Casual
129,2014-12,4,False,Wait-Staff (Tipped),13.77420517,AUSTIN,7,Upscale Casual
129,2014-9,1,False,Wait-Staff (Tipped),16.35858101,AUSTIN,7,Upscale Casual
129,2015-1,5,False,Wait-Staff (Tipped),15.53389497,AUSTIN,7,Upscale Casual
129,2015-10,14,False,Wait-Staff (Tipped),15.52724103,AUSTIN,7,Upscale Casual
129,2015-11,15,False,Wait-Staff (Tipped),15.84665523,AUSTIN,7,Upscale Casual
129,2015-12,16,False,Wait-Staff (Tipped),15.75704446,AUSTIN,7,Upscale Casual
129,2015-2,6,False,Wait-Staff (Tipped),16.23002175,AUSTIN,7,Upscale Casual
129,2015-3,7,False,Wait-Staff (Tipped),13.73219633,AUSTIN,7,Upscale Casual
129,2015-4,8,False,Wait-Staff (Tipped),15.64949244,AUSTIN,7,Upscale Casual
129,2015-5,9,False,Wait-Staff (Tipped),13.57411091,AUSTIN,7,Upscale Casual
129,2015-6,10,False,Wait-Staff (Tipped),15.6033898,AUSTIN,7,Upscale Casual
129,2015-7,11,False,Wait-Staff (Tipped),14.11693688,AUSTIN,7,Upscale Casual
129,2015-8,12,False,Wait-Staff (Tipped),15.89461858,AUSTIN,7,Upscale Casual
129,2016-1,17,False,Wait-Staff (Tipped),15.30942497,AUSTIN,7,Upscale Casual
129,2016-10,26,False,Wait-Staff (Tipped),14.76363319,AUSTIN,7,Upscale Casual
129,2016-11,27,True,Wait-Staff (Tipped),14.79338801,AUSTIN,7,Upscale Casual
129,2016-2,18,False,Wait-Staff (Tipped),15.69025682,AUSTIN,7,Upscale Casual
129,2016-3,19,False,Wait-Staff (Tipped),14.11266841,AUSTIN,7,Upscale Casual
129,2016-4,20,False,Wait-Staff (Tipped),14.17153659,AUSTIN,7,Upscale Casual
129,2016-5,21,False,Wait-Staff (Tipped),15.86919884,AUSTIN,7,Upscale Casual
129,2016-6,22,False,Wait-Staff (Tipped),14.55203096,AUSTIN,7,Upscale Casual
129,2016-7,23,False,Wait-Staff (Tipped),15.57963033,AUSTIN,7,Upscale Casual
129,2016-8,24,False,Wait-Staff (Tipped),16.14728908,AUSTIN,7,Upscale Casual
129,2016-9,25,False,Wait-Staff (Tipped),14.72806346,AUSTIN,7,Upscale Casual
130,2014-10,1,False,Wait-Staff (Tipped),16.80735563,AUSTIN,13,Casual Dining
130,2014-11,2,True,Wait-Staff (Tipped),14.60636242,AUSTIN,13,Casual Dining
131,2014-12,1,False,Wait-Staff (Tipped),14.47666621,DALLAS,12,Casual Dining
131,2015-1,2,False,Wait-Staff (Tipped),14.86815442,DALLAS,12,Casual Dining
131,2015-10,11,False,Wait-Staff (Tipped),15.27740124,DALLAS,12,Casual Dining
131,2015-11,12,False,Wait-Staff (Tipped),13.32280079,DALLAS,12,Casual Dining
131,2015-12,13,False,Wait-Staff (Tipped),14.8607925,DALLAS,12,Casual Dining
131,2015-2,3,False,Wait-Staff (Tipped),13.94659088,DALLAS,12,Casual Dining
131,2015-3,4,False,Wait-Staff (Tipped),15.24284983,DALLAS,12,Casual Dining
131,2015-4,5,False,Wait-Staff (Tipped),15.74491669,DALLAS,12,Casual Dining
131,2015-5,6,False,Wait-Staff (Tipped),14.08491371,DALLAS,12,Casual Dining
131,2015-6,7,False,Wait-Staff (Tipped),15.24107958,DALLAS,12,Casual Dining
131,2015-7,8,False,Wait-Staff (Tipped),13.34573025,DALLAS,12,Casual Dining
131,2015-8,9,False,Wait-Staff (Tipped),14.1351152,DALLAS,12,Casual Dining
131,2015-9,10,False,Wait-Staff (Tipped),14.84270048,DALLAS,12,Casual Dining
131,2016-1,14,False,Wait-Staff (Tipped),13.33459211,DALLAS,12,Casual Dining
131,2016-10,23,False,Wait-Staff (Tipped),15.04951891,DALLAS,12,Casual Dining
131,2016-11,24,False,Wait-Staff (Tipped),15.83348236,DALLAS,12,Casual Dining
131,2016-12,25,False,Wait-Staff (Tipped),17.58083894,DALLAS,12,Casual Dining
131,2016-2,15,False,Wait-Staff (Tipped),15.51095719,DALLAS,12,Casual Dining
131,2016-3,16,False,Wait-Staff (Tipped),15.28359959,DALLAS,12,Casual Dining
131,2016-4,17,False,Wait-Staff (Tipped),14.79497808,DALLAS,12,Casual Dining
131,2016-5,18,False,Wait-Staff (Tipped),15.40934195,DALLAS,12,Casual Dining
131,2016-6,19,False,Wait-Staff (Tipped),15.47799119,DALLAS,12,Casual Dining
131,2016-7,20,False,Wait-Staff (Tipped),16.15411784,DALLAS,12,Casual Dining
131,2016-8,21,False,Wait-Staff (Tipped),14.60288904,DALLAS,12,Casual Dining
131,2016-9,22,False,Wait-Staff (Tipped),15.8327946,DALLAS,12,Casual Dining
131,2017-1,26,False,Wait-Staff (Tipped),13.84662825,DALLAS,12,Casual Dining
131,2017-10,35,False,Wait-Staff (Tipped),16.01507666,DALLAS,12,Casual Dining
131,2017-11,36,False,Wait-Staff (Tipped),16.29067497,DALLAS,12,Casual Dining
131,2017-12,37,False,Wait-Staff (Tipped),14.91421127,DALLAS,12,Casual Dining
131,2017-2,27,False,Wait-Staff (Tipped),14.28606751,DALLAS,12,Casual Dining
131,2017-3,28,False,Wait-Staff (Tipped),15.87329448,DALLAS,12,Casual Dining
131,2017-4,29,False,Wait-Staff (Tipped),14.91962274,DALLAS,12,Casual Dining
131,2017-5,30,False,Wait-Staff (Tipped),16.81978412,DALLAS,12,Casual Dining
131,2017-6,31,False,Wait-Staff (Tipped),13.15188236,DALLAS,12,Casual Dining
131,2017-7,32,False,Wait-Staff (Tipped),13.83550823,DALLAS,12,Casual Dining
131,2017-8,33,False,Wait-Staff (Tipped),15.660295,DALLAS,12,Casual Dining
131,2017-9,34,False,Wait-Staff (Tipped),15.76613118,DALLAS,12,Casual Dining
131,2018-1,38,False,Wait-Staff (Tipped),14.13747085,DALLAS,12,Casual Dining
131,2018-2,39,False,Wait-Staff (Tipped),15.39795614,DALLAS,12,Casual Dining
131,2018-3,40,False,Wait-Staff (Tipped),15.98003904,DALLAS,12,Casual Dining
131,2018-4,41,False,Wait-Staff (Tipped),15.91748108,DALLAS,12,Casual Dining
131,2018-5,42,True,Wait-Staff (Tipped),15.06756367,DALLAS,12,Casual Dining
132,2015-1,1,False,Dishwasher,14.44963755,AUSTIN,7,Upscale Casual
132,2015-10,10,False,Dishwasher,14.6121516,AUSTIN,7,Upscale Casual
132,2015-11,11,False,Dishwasher,14.84974517,AUSTIN,7,Upscale Casual
132,2015-12,12,False,Dishwasher,15.41949542,AUSTIN,7,Upscale Casual
132,2015-2,2,False,Dishwasher,15.14678313,AUSTIN,7,Upscale Casual
132,2015-3,3,False,Dishwasher,12.4988411,AUSTIN,7,Upscale Casual
132,2015-4,4,False,Dishwasher,13.58409719,AUSTIN,7,Upscale Casual
132,2015-5,5,False,Dishwasher,13.92437854,AUSTIN,7,Upscale Casual
132,2015-6,6,False,Dishwasher,16.0636625,AUSTIN,7,Upscale Casual
132,2015-7,7,False,Dishwasher,13.74318664,AUSTIN,7,Upscale Casual
132,2015-8,8,False,Dishwasher,13.80136163,AUSTIN,7,Upscale Casual
132,2016-1,13,False,Dishwasher,16.69627273,AUSTIN,7,Upscale Casual
132,2016-10,22,False,Dishwasher,16.20592461,AUSTIN,7,Upscale Casual
132,2016-11,23,False,Dishwasher,14.35932964,AUSTIN,7,Upscale Casual
132,2016-12,24,False,Dishwasher,15.2029266,AUSTIN,7,Upscale Casual
132,2016-2,14,False,Dishwasher,15.20979886,AUSTIN,7,Upscale Casual
132,2016-3,15,False,Dishwasher,14.38912563,AUSTIN,7,Upscale Casual
132,2016-4,16,False,Dishwasher,15.70196764,AUSTIN,7,Upscale Casual
132,2016-5,17,False,Dishwasher,15.94074203,AUSTIN,7,Upscale Casual
132,2016-6,18,False,Dishwasher,14.76729442,AUSTIN,7,Upscale Casual
132,2016-7,19,False,Dishwasher,14.34718413,AUSTIN,7,Upscale Casual
132,2016-8,20,False,Dishwasher,13.78060946,AUSTIN,7,Upscale Casual
132,2016-9,21,False,Dishwasher,16.10860162,AUSTIN,7,Upscale Casual
132,2017-1,25,False,Prep Cook,15.54454024,AUSTIN,7,Upscale Casual
132,2017-2,26,False,Dishwasher,16.37666686,AUSTIN,7,Upscale Casual
132,2017-3,27,True,Dishwasher,15.98119059,AUSTIN,7,Upscale Casual
133,2015-10,8,False,Wait-Staff (Tipped),15.62153445,DALLAS,8,Casual Dining
133,2015-11,9,False,Wait-Staff (Tipped),15.97606867,DALLAS,8,Casual Dining
133,2015-3,1,False,Wait-Staff (Tipped),14.65981541,DALLAS,8,Casual Dining
133,2015-4,2,False,Wait-Staff (Tipped),14.34625891,DALLAS,8,Casual Dining
133,2015-5,3,False,Wait-Staff (Tipped),14.11779313,DALLAS,8,Casual Dining
133,2015-6,4,False,Wait-Staff (Tipped),12.94591685,DALLAS,8,Casual Dining
133,2015-7,5,False,Wait-Staff (Tipped),14.74950828,DALLAS,8,Casual Dining
133,2015-8,6,False,Wait-Staff (Tipped),16.88025952,DALLAS,8,Casual Dining
133,2016-1,11,False,Wait-Staff (Tipped),15.58567862,DALLAS,8,Casual Dining
133,2016-10,20,False,Wait-Staff (Tipped),15.27031722,DALLAS,8,Casual Dining
133,2016-11,21,False,Wait-Staff (Tipped),16.39413233,DALLAS,8,Casual Dining
133,2016-12,22,False,Wait-Staff (Tipped),14.45077853,DALLAS,8,Casual Dining
133,2016-2,12,False,Wait-Staff (Tipped),16.37956981,DALLAS,8,Casual Dining
133,2016-3,13,False,Wait-Staff (Tipped),17.01382899,DALLAS,8,Casual Dining
133,2016-4,14,False,Wait-Staff (Tipped),16.18459634,DALLAS,8,Casual Dining
133,2016-5,15,False,Wait-Staff (Tipped),14.88337341,DALLAS,8,Casual Dining
133,2016-6,16,False,Wait-Staff (Tipped),14.88518812,DALLAS,8,Casual Dining
133,2016-7,17,False,Wait-Staff (Tipped),15.78006396,DALLAS,8,Casual Dining
133,2016-8,18,False,Wait-Staff (Tipped),13.004819,DALLAS,8,Casual Dining
133,2016-9,19,False,Wait-Staff (Tipped),14.3666215,DALLAS,8,Casual Dining
133,2017-1,23,False,Wait-Staff (Tipped),14.12466064,DALLAS,8,Casual Dining
133,2017-10,32,False,Wait-Staff (Tipped),15.41377914,DALLAS,8,Casual Dining
133,2017-11,33,False,Wait-Staff (Tipped),16.22431978,DALLAS,8,Casual Dining
133,2017-12,34,False,Wait-Staff (Tipped),14.55083261,DALLAS,8,Casual Dining
133,2017-2,24,False,Wait-Staff (Tipped),13.86750519,DALLAS,8,Casual Dining
133,2017-3,25,False,Wait-Staff (Tipped),13.93330889,DALLAS,8,Casual Dining
133,2017-4,26,False,Wait-Staff (Tipped),16.06783531,DALLAS,8,Casual Dining
133,2017-5,27,False,Wait-Staff (Tipped),16.26652815,DALLAS,8,Casual Dining
133,2017-6,28,False,Wait-Staff (Tipped),16.09279978,DALLAS,8,Casual Dining
133,2017-7,29,False,Wait-Staff (Tipped),15.49412849,DALLAS,8,Casual Dining
133,2017-8,30,False,Wait-Staff (Tipped),13.94244147,DALLAS,8,Casual Dining
133,2017-9,31,False,Wait-Staff (Tipped),14.84134883,DALLAS,8,Casual Dining
133,2018-1,35,True,Wait-Staff (Tipped),15.84135814,DALLAS,8,Casual Dining
134,2015-10,8,False,Wait-Staff (Tipped),15.13230669,DALLAS,2,Casual Dining
134,2015-11,9,False,Wait-Staff (Tipped),14.96604097,DALLAS,2,Casual Dining
134,2015-12,10,True,Wait-Staff (Tipped),15.18855399,DALLAS,2,Casual Dining
134,2015-3,1,False,Wait-Staff (Tipped),16.10874239,DALLAS,2,Casual Dining
134,2015-4,2,False,Wait-Staff (Tipped),12.88288466,DALLAS,2,Casual Dining
134,2015-5,3,False,Wait-Staff (Tipped),13.77768446,DALLAS,2,Casual Dining
134,2015-6,4,False,Wait-Staff (Tipped),14.01556966,DALLAS,2,Casual Dining
134,2015-7,5,False,Wait-Staff (Tipped),14.35677173,DALLAS,2,Casual Dining
134,2015-8,6,False,Wait-Staff (Tipped),14.24134616,DALLAS,2,Casual Dining
134,2015-9,7,False,Wait-Staff (Tipped),15.14496738,DALLAS,2,Casual Dining
135,2015-10,5,False,Wait-Staff (Tipped),16.05305182,AUSTIN,1,Casual Dining
135,2015-11,6,False,Wait-Staff (Tipped),12.58897189,AUSTIN,1,Casual Dining
135,2015-12,7,False,Wait-Staff (Tipped),14.39854193,AUSTIN,1,Casual Dining
135,2015-6,1,False,Wait-Staff (Tipped),14.65821853,AUSTIN,1,Casual Dining
135,2015-7,2,False,Wait-Staff (Tipped),15.43523316,AUSTIN,1,Casual Dining
135,2015-8,3,False,Wait-Staff (Tipped),15.20638662,AUSTIN,1,Casual Dining
135,2015-9,4,False,Wait-Staff (Tipped),17.38814941,AUSTIN,1,Casual Dining
